sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-14 03:09:38.050867,2025-02-14 03:09:38.510888,1739473778.050867,1739473778.510888,27.05065,27.510671,0.460022,8,10,520,616,65,64,65,52,65.0,61.6,9043.045,10712.531,104,96,13,12,13,0,13.0,9.6,0.0004037448338099888,0.051087670856051974,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000229,0.000177
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-14 03:09:38.054822,2025-02-14 03:09:38.512359,1739473778.054822,1739473778.512359,27.054605,27.512142,0.457538,5,7,325,424,65,64,65,52,65.0,60.571,5682.589,7413.593,65,60,13,12,13,0,13.0,8.571,0.0002709627151489258,0.07623815536499023,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000157,0.000117
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-14 03:09:38.554884,2025-02-14 03:09:39.050797,1739473778.554884,1739473779.050797,27.554667,28.05058,0.495914,8,11,520,668,65,64,65,52,65.0,60.727,8388.551,10776.061,104,96,13,12,13,0,13.0,8.727,0.0002568449292864118,0.0495913028717041,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.727,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.044,0.0,0.0,0.000112,0.004952
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-14 03:09:38.554932,2025-02-14 03:09:39.050839,1739473778.554932,1739473779.050839,27.554715,28.050622,0.495908,5,8,325,476,65,64,65,52,65.0,59.5,5242.91,7678.846,65,60,13,12,13,0,13.0,7.5,0.0002092123031616211,0.07084383283342634,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.042,0.0,0.0,0.000148,0.007139
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-14 03:09:38.600833,2025-02-14 03:09:39.042754,1739473778.600833,1739473779.042754,27.600616,28.042537,0.441922,18,15,1083,933,65,65,52,52,60.167,62.2,19605.27,16889.859,147,153,13,13,0,0,8.167,10.2,0.02597653164583094,0.028648785182407925,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.199,0.201,0.0,0.0,0.030731,0.02891
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-14 03:09:39.200308,2025-02-14 03:09:39.642889,1739473779.200308,1739473779.642889,28.200091,28.642672,0.442582,18,15,1083,933,65,65,52,52,60.167,62.2,19576.036,16864.674,147,153,13,13,0,0,8.167,10.2,0.02602553367614746,0.02872434684208461,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.199,0.2,0.0,0.0,0.030787,0.028773
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-14 03:09:39.506661,2025-02-14 03:09:40.006427,1739473779.506661,1739473780.006427,28.506444,29.00621,0.499767,11,14,715,860,65,64,65,52,65.0,61.429,11445.331,13766.412,143,132,13,12,13,0,13.0,9.429,0.04994220733642578,0.03842630753150353,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.786,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.495,0.0,0.0,0.000218,0.041415
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-14 03:09:39.509939,2025-02-14 03:09:40.009827,1739473779.509939,1739473780.009827,28.509722,29.00961,0.499889,8,12,520,732,65,64,65,52,65.0,61.0,8321.848,11714.602,104,108,13,12,13,0,13.0,9.0,0.07136474336896624,0.045444358478892936,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.497,0.0,0.0,0.000186,0.049234
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-14 03:09:39.800916,2025-02-14 03:09:40.242890,1739473779.800916,1739473780.24289,28.800699,29.242673,0.441975,18,15,1083,933,65,65,52,52,60.167,62.2,19602.922,16887.836,147,153,13,13,0,0,8.167,10.2,0.025968341266407687,0.02865314483642578,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.198,0.2,0.0,0.0,0.031088,0.028706
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-14 03:09:40.006765,2025-02-14 03:09:40.506727,1739473780.006765,1739473780.506727,29.006548,29.50651,0.499963,7,9,455,552,65,64,65,52,65.0,61.333,7280.537,8832.652,91,84,13,12,13,0,13.0,9.333,0.0833065112431844,0.06246364116668701,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.778,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.498,0.0,0.0,0.000148,0.067667
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-14 03:09:40.010006,2025-02-14 03:09:40.509894,1739473780.010006,1739473780.509894,29.009789,29.509677,0.499889,3,4,195,232,65,64,65,52,65.0,58.0,3120.693,3712.825,39,24,13,12,13,0,13.0,6.0,0.24991905689239502,0.16658496856689453,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.499,0.0,0.0,0.000193,0.135007
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-14 03:09:40.400330,2025-02-14 03:09:40.846940,1739473780.40033,1739473780.84694,29.400113,29.846723,0.446611,18,15,1083,933,65,65,52,52,60.167,62.2,19399.434,16712.532,147,153,13,13,0,0,8.167,10.2,0.026252297794117647,0.028752786772591726,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.199,0.2,0.0,0.0,0.030949,0.028889
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-14 03:09:40.506973,2025-02-14 03:09:40.550761,1739473780.506973,1739473780.550761,29.506756,29.550544,0.043789,6,7,390,436,65,64,65,52,65.0,62.286,71250.842,79654.787,78,72,13,12,13,0,13.0,10.286,0.0004224300384521484,0.007297992706298828,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.857,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.041,0.0,0.0,0.000182,0.007116
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-14 03:09:40.510132,2025-02-14 03:09:41.010031,1739473780.510132,1739473781.010031,29.509915,30.009814,0.4999,4,6,260,372,65,64,65,52,65.0,62.0,4160.833,5953.192,52,60,13,12,13,0,13.0,10.0,0.0004516442616780599,0.09997978210449218,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.833,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.498,0.0,0.0,0.000238,0.108402
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-14 03:09:41.003895,2025-02-14 03:09:41.446937,1739473781.003895,1739473781.446937,30.003678,30.44672,0.443043,18,15,1083,933,65,65,52,52,60.167,62.2,19555.662,16847.122,147,153,13,13,0,0,8.167,10.2,0.026042124804328468,0.028563993317740306,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.2,0.199,0.0,0.0,0.030708,0.028548
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-14 03:09:41.007259,2025-02-14 03:09:41.507196,1739473781.007259,1739473781.507196,30.007042,30.506979,0.499938,13,17,845,1052,65,64,65,52,65.0,61.882,13521.675,16834.085,169,168,13,12,13,0,13.0,9.882,0.0416253407796224,0.031246066093444824,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.824,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.495,0.0,0.0,0.000134,0.033698
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-14 03:09:41.010156,2025-02-14 03:09:41.509622,1739473781.010156,1739473781.509622,30.009939,30.509405,0.499467,10,12,650,732,65,64,65,52,65.0,61.0,10411.094,11724.494,130,108,13,12,13,0,13.0,9.0,0.05549624231126574,0.04538854685696689,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.001,0.496,0.0,0.0,0.000229,0.045022
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-14 03:09:41.507424,2025-02-14 03:09:42.007329,1739473781.507424,1739473782.007329,30.507207,31.007112,0.499906,11,12,715,744,65,64,65,52,65.0,62.0,11442.154,11906.241,143,120,13,12,13,0,13.0,10.0,0.049990487098693845,0.045415098016912285,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.833,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.496,0.0,0.0,0.000163,0.045096
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-14 03:09:41.554724,2025-02-14 03:09:42.050931,1739473781.554724,1739473782.050931,30.554507,31.050714,0.496208,5,8,325,476,65,64,65,52,65.0,59.5,5239.738,7674.201,65,60,13,12,13,0,13.0,7.5,0.00048720836639404297,0.07088671411786761,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.041,0.0,0.0,0.000259,0.007023
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-14 03:09:41.600483,2025-02-14 03:09:42.058725,1739473781.600483,1739473782.058725,30.600266,31.058508,0.458243,18,15,1083,933,65,65,52,52,60.167,62.2,18906.992,16288.295,147,153,13,13,0,0,8.167,10.2,0.026910248924704158,0.029561996459960938,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.21,0.199,0.0,0.0,0.032156,0.02871
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-14 03:09:42.050938,2025-02-14 03:09:42.543875,1739473782.050938,1739473782.543875,31.050721,31.543658,0.492938,7,10,455,616,65,64,65,52,65.0,61.6,7384.294,9997.199,91,96,13,12,13,0,13.0,9.6,0.006316184997558594,0.05477078755696615,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.012,0.0,0.0,0.0,0.005501,0.000103
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-14 03:09:42.200629,2025-02-14 03:09:42.690128,1739473782.200629,1739473782.690128,31.200412,31.689911,0.4895,16,14,967,868,65,65,52,52,60.438,62.0,15803.879,14185.901,135,140,13,13,0,0,8.438,10.0,0.032622273763020834,0.03763200686528133,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.688,0.786,0.0,0.0,0.0,0.0,250.625,249.857,0.0,0.0,0.245,0.199,0.0,0.0,0.039446,0.030151
02:42:c0:a8:00:2a,ff:ff:ff:ff:ff:ff,02:42:c0:a8:00:2a,ff:ff:ff:ff:ff:ff,,,ARP,2025-02-14 03:09:42.246970,2025-02-14 03:09:42.246970,1739473782.24697,1739473782.24697,31.246753,31.246753,1e-06,1,0,42,0,42,,42,,42.0,,336000000.0,0.0,38,0,38,,38,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,,,ARP,2025-02-14 03:09:42.247045,2025-02-14 03:09:42.247045,1739473782.247045,1739473782.247045,31.246828,31.246828,1e-06,1,0,42,0,42,,42,,42.0,,336000000.0,0.0,38,0,38,,38,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.0.11,192.168.0.42,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-14 03:09:42.247127,2025-02-14 03:09:42.747110,1739473782.247127,1739473782.74711,31.24691,31.746893,0.499984,2912,3635,188104,228688,65,64,52,52,64.596,62.913,3009761.312,3659126.308,36296,34068,13,12,0,0,12.464,9.372,0.0001717024920773809,0.0001375847093732264,64.0,64.0,1.0,0.807,0.0,0.0,0.0,0.0,0.959,0.781,0.016,0.193,0.0,0.0,769.995,6388.084,0.0,0.0,0.062,0.013,0.0,0.0,0.006777,0.000276
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-14 03:09:42.552217,2025-02-14 03:09:43.046772,1739473782.552217,1739473783.046772,31.552,32.046555,0.494556,6,8,390,488,65,64,65,52,65.0,61.0,6308.689,7893.949,78,72,13,12,13,0,13.0,9.0,0.0988840103149414,0.06458142825535365,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.016,0.451,0.003,0.0,0.008554,0.061786
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-14 03:09:42.552304,2025-02-14 03:09:42.594697,1739473782.552304,1739473782.594697,31.552087,31.59448,0.042394,5,7,325,424,65,64,65,52,65.0,60.571,61329.478,80011.381,65,60,13,12,13,0,13.0,8.571,0.0001697540283203125,0.007065494855244954,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.042,0.0,0.0,7.8e-05,0.007001
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-14 03:09:42.707020,2025-02-14 03:09:43.200030,1739473782.70702,1739473783.20003,31.706803,32.199813,0.493011,9,9,542,556,65,65,52,52,60.222,61.778,8794.935,9022.11,74,88,13,13,0,0,8.222,9.778,0.03785410523414612,0.06160977482795715,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.778,0.0,0.0,0.0,0.0,250.556,250.111,0.0,0.0,0.241,0.194,0.0,0.0,0.045336,0.048025
192.168.0.11,192.168.0.42,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-14 03:09:42.747136,2025-02-14 03:09:43.247113,1739473782.747136,1739473783.247113,31.746919,32.246896,0.499978,3067,3068,199355,196352,65,64,65,64,65.0,64.0,3189821.16,3141771.033,39871,36816,13,12,13,12,13.0,12.0,0.0001630042008302294,0.00016301821760607342,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.025,0.001,0.0,0.0,0.007722,8.4e-05
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-14 03:09:43.053045,2025-02-14 03:09:43.552672,1739473783.053045,1739473783.552672,32.052828,32.552455,0.499628,8,10,520,616,65,64,65,52,65.0,61.6,8326.197,9863.341,104,96,13,12,13,0,13.0,9.6,0.07136314255850655,0.05550320943196615,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.015,0.441,0.004,0.0,0.008189,0.048271
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-14 03:09:43.062435,2025-02-14 03:09:43.110799,1739473783.062435,1739473783.110799,32.062218,32.110582,0.048365,5,7,325,424,65,64,65,52,65.0,60.571,53757.702,70133.125,65,60,13,12,13,0,13.0,8.571,0.00010651350021362305,0.008060693740844727,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.048,0.0,0.0,5.6e-05,0.008015
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-14 03:09:43.207995,2025-02-14 03:09:43.622700,1739473783.207995,1739473783.6227,32.207778,32.622483,0.414706,13,11,787,674,65,65,52,52,60.538,61.273,15181.838,13001.981,111,102,13,13,0,0,8.538,9.273,0.03455875317255656,0.03940320014953613,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.692,0.727,0.0,0.0,0.0,0.0,250.538,249.909,0.0,0.0,0.326,0.193,0.0,0.0,0.04155,0.034503
192.168.0.11,192.168.0.42,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-14 03:09:43.247209,2025-02-14 03:09:43.747156,1739473783.247209,1739473783.747156,32.246992,32.746939,0.499948,3406,4551,218925,285020,65,64,52,52,64.276,62.628,3503165.502,4560795.849,39741,43152,13,12,0,0,11.668,9.482,0.00014682726362903387,0.0001098109863616608,64.0,64.0,1.0,0.857,0.0,0.0,0.0,0.0,0.898,0.79,0.076,0.143,0.0,0.0,2652.917,4816.719,0.0,0.0,0.117,0.424,0.0,0.0,0.011668,0.01803
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-14 03:09:43.562462,2025-02-14 03:09:44.055098,1739473783.562462,1739473784.055098,32.562245,33.054881,0.492637,6,8,390,488,65,64,65,52,65.0,61.0,6333.264,7924.7,78,72,13,12,13,0,13.0,9.0,0.09850397109985351,0.07036171640668597,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.018,0.437,0.0,0.0,0.010955,0.059915
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-14 03:09:43.569363,2025-02-14 03:09:43.610705,1739473783.569363,1739473783.610705,32.569146,32.610488,0.041343,5,7,325,424,65,64,65,52,65.0,60.571,62888.85,82045.761,65,60,13,12,13,0,13.0,8.571,0.00018274784088134766,0.006890296936035156,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.041,0.0,0.0,9e-05,0.006817
192.168.0.11,192.168.0.42,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-14 03:09:43.747248,2025-02-14 03:09:44.247076,1739473783.747248,1739473784.247076,32.747031,33.246859,0.499829,3145,3406,203346,217720,65,64,52,52,64.657,63.922,3254648.438,3484711.073,39806,40608,13,12,0,0,12.657,11.922,0.00015896058264579482,0.00014677124751646964,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.974,0.994,0.0,0.0,0.0,0.0,249.979,251.0,0.0,0.0,0.124,0.002,0.0,0.0,0.01715,8.8e-05
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-14 03:09:43.800608,2025-02-14 03:09:44.238695,1739473783.800608,1739473784.238695,32.800391,33.238478,0.438088,8,9,491,543,65,65,52,52,61.375,60.333,8966.235,9915.816,75,75,13,13,0,0,9.375,8.333,0.062182562691824775,0.05077776312828064,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.667,0.0,0.0,0.0,0.0,250.25,250.333,0.0,0.0,0.045,0.197,0.0,0.0,0.017231,0.046795
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-14 03:09:44.081702,2025-02-14 03:09:44.565220,1739473784.081702,1739473784.56522,33.081485,33.565003,0.483519,10,12,650,744,65,64,65,52,65.0,62.0,10754.487,12309.751,130,120,13,12,13,0,13.0,10.0,0.053709454006618924,0.04394509575583718,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.833,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.02,0.355,0.001,0.0,0.014111,0.033226
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-14 03:09:44.148793,2025-02-14 03:09:44.638020,1739473784.148793,1739473784.63802,33.148576,33.637803,0.489228,10,13,650,796,65,64,65,52,65.0,61.231,10628.99,13016.424,130,120,13,12,13,0,13.0,9.231,0.05434743563334147,0.0407634973526001,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.769,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.488,0.0,0.0,7.2e-05,0.044152
192.168.0.11,192.168.0.42,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-14 03:09:44.247252,2025-02-14 03:09:44.747210,1739473784.247252,1739473784.74721,33.247035,33.746993,0.499959,3550,3979,227093,251452,65,64,52,52,63.97,63.195,3633785.692,4023561.624,41613,41400,13,12,0,0,11.722,10.405,0.00014087293275009244,0.00012559576691425643,64.0,64.0,1.0,0.901,0.0,0.0,0.0,0.0,0.902,0.867,0.031,0.099,0.0,0.0,1229.388,3398.654,0.0,0.0,0.161,0.212,0.0,0.0,0.020328,0.006111
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-14 03:09:44.400758,2025-02-14 03:09:44.812472,1739473784.400758,1739473784.812472,33.400541,33.812255,0.411715,8,9,491,543,65,65,52,52,61.375,60.333,9540.578,10550.986,75,75,13,13,0,0,9.375,8.333,0.056644439697265625,0.0514642596244812,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.667,0.0,0.0,0.0,0.0,250.25,250.333,0.0,0.0,0.041,0.185,0.0,0.0,0.017471,0.045037
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-14 03:09:44.590326,2025-02-14 03:09:45.075676,1739473784.590326,1739473785.075676,33.590109,34.075459,0.485351,9,9,559,552,65,64,52,52,62.111,61.333,9213.952,9098.572,91,84,13,12,0,0,10.111,9.333,0.060668736696243286,0.06065124273300171,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.778,0.778,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.045,0.369,0.0,0.0,0.020026,0.045656
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-14 03:09:44.678703,2025-02-14 03:09:45.168901,1739473784.678703,1739473785.168901,33.678486,34.168684,0.490199,5,7,325,424,65,64,65,52,65.0,60.571,5303.97,6919.64,65,60,13,12,13,0,13.0,8.571,0.00014197826385498047,0.08169265588124593,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2e-05,6e-05
192.168.0.11,192.168.0.42,02:42:c0:a8:00:0b,02:42:c0:a8:00:2a,192.168.0.11,192.168.0.42,IPV4-TCP,2025-02-14 03:09:44.747283,2025-02-14 03:09:45.247224,1739473784.747283,1739473785.247224,33.747066,34.247007,0.499942,3614,3457,228228,220984,65,64,52,52,63.151,63.924,3652070.832,3536153.412,40300,41220,13,12,0,0,11.151,11.924,0.00013835707959328997,0.00014462873891547874,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.858,0.994,0.0,0.0,0.0,0.0,250.111,251.0,0.0,0.0,0.169,0.002,0.0,0.0,0.024811,8.9e-05
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-14 03:09:45.000282,2025-02-14 03:09:45.488706,1739473785.000282,1739473785.488706,34.000065,34.488489,0.488425,7,9,439,543,65,65,52,52,62.714,60.333,7190.458,8893.892,75,75,13,13,0,0,10.714,8.333,0.0774368445078532,0.06105300784111023,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.857,0.667,0.0,0.0,0.0,0.0,250.143,250.333,0.0,0.0,0.032,0.179,0.0,0.0,0.01807,0.044587
