sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:02:59.010246,2025-02-13 16:02:59.509174,1739433779.010246,1739433779.509174,7.609964,8.108892,0.498929,10,13,650,796,65,64,65,52,65.0,61.231,10422.323,12763.337,130,120,13,12,13,0,13.0,9.231,0.055411577224731445,0.04157016674677531,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.769,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.495,0.0,0.0,0.000191,0.045086
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:02:59.200356,2025-02-13 16:02:59.648227,1739433779.200356,1739433779.648227,7.800074,8.247945,0.447872,18,15,1083,933,65,65,52,52,60.167,62.2,19344.814,16665.477,147,153,13,13,0,0,8.167,10.2,0.026330064324771658,0.028993078640529087,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.202,0.2,0.0,0.0,0.031375,0.028738
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:02:59.504940,2025-02-13 16:02:59.548487,1739433779.50494,1739433779.548487,8.104658,8.148205,0.043548,8,10,520,616,65,64,65,52,65.0,61.6,95526.961,113162.708,104,96,13,12,13,0,13.0,9.6,0.0003666877746582031,0.00483854611714681,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.041,0.0,0.0,0.000175,0.004688
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:02:59.552208,2025-02-13 16:03:00.011697,1739433779.552208,1739433780.011697,8.151926,8.611415,0.45949,5,7,325,424,65,64,65,52,65.0,60.571,5658.446,7382.096,65,60,13,12,13,0,13.0,8.571,0.00042051076889038086,0.07656315962473552,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000167,0.000202
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:02:59.800297,2025-02-13 16:03:00.244248,1739433779.800297,1739433780.244248,8.400015,8.843966,0.443952,18,15,1083,933,65,65,52,52,60.167,62.2,19515.628,16812.633,147,153,13,13,0,0,8.167,10.2,0.026100705651675955,0.028650999069213867,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.199,0.2,0.0,0.0,0.031042,0.028828
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:03:00.007525,2025-02-13 16:03:00.507463,1739433780.007525,1739433780.507463,8.607243,9.107181,0.499939,12,16,780,988,65,64,65,52,65.0,61.75,12481.522,15809.928,156,156,13,12,13,0,13.0,9.75,0.04540116136724299,0.033329200744628903,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.812,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.497,0.0,0.0,0.000157,0.036042
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:03:00.052213,2025-02-13 16:03:00.510967,1739433780.052213,1739433780.510967,8.651931,9.110685,0.458755,5,7,325,424,65,64,65,52,65.0,60.571,5667.512,7393.924,65,60,13,12,13,0,13.0,8.571,0.00043272972106933594,0.07642765839894612,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000211,0.00018
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:03:00.400356,2025-02-13 16:03:00.844282,1739433780.400356,1739433780.844282,9.000074,9.444,0.443927,18,15,1083,933,65,65,52,52,60.167,62.2,19516.729,16813.581,147,153,13,13,0,0,8.167,10.2,0.026100761750165152,0.028706073760986328,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.2,0.201,0.0,0.0,0.031019,0.028667
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:03:00.507757,2025-02-13 16:03:01.007411,1739433780.507757,1739433781.007411,9.107475,9.607129,0.499655,12,13,780,808,65,64,65,52,65.0,62.154,12488.616,12936.925,156,132,13,12,13,0,13.0,10.154,0.04542309587652033,0.04161125421524048,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.846,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.497,0.0,0.0,0.000106,0.041683
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:03:00.556250,2025-02-13 16:03:01.052343,1739433780.55625,1739433781.052343,9.155968,9.652061,0.496094,5,8,325,476,65,64,65,52,65.0,59.5,5240.944,7675.968,65,60,13,12,13,0,13.0,7.5,0.00022774934768676758,0.07087039947509766,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.044,0.0,0.0,0.000123,0.007361
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:03:01.000039,2025-02-13 16:03:01.444376,1739433781.000039,1739433781.444376,9.599757,10.044094,0.444338,18,15,1083,933,65,65,52,52,60.167,62.2,19498.675,16798.027,147,153,13,13,0,0,8.167,10.2,0.026122345643884996,0.028667994907924106,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.199,0.2,0.0,0.0,0.030351,0.028676
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:03:01.048412,2025-02-13 16:03:01.508642,1739433781.048412,1739433781.508642,9.64813,10.10836,0.460231,8,10,520,616,65,64,65,52,65.0,61.6,9038.942,10707.669,104,96,13,12,13,0,13.0,9.6,0.0004734311785016741,0.051106002595689565,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000225,0.000245
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:03:01.508790,2025-02-13 16:03:02.008782,1739433781.50879,1739433782.008782,10.108508,10.6085,0.499993,6,8,390,488,65,64,65,52,65.0,61.0,6240.089,7808.111,78,72,13,12,13,0,13.0,9.0,0.09996376037597657,0.07140612602233887,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.499,0.0,0.0,0.000136,0.077349
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:03:01.552280,2025-02-13 16:03:02.052202,1739433781.55228,1739433782.052202,10.151998,10.65192,0.499923,8,11,520,668,65,64,65,52,65.0,60.727,8321.281,10689.645,104,96,13,12,13,0,13.0,8.727,0.00036072731018066406,0.04999220371246338,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.727,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.001,0.044,0.0,0.0,0.000221,0.004977
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:03:01.600875,2025-02-13 16:03:02.044371,1739433781.600875,1739433782.044371,10.200593,10.644089,0.443497,18,15,1083,933,65,65,52,52,60.167,62.2,19535.646,16829.878,147,153,13,13,0,0,8.167,10.2,0.02608799934387207,0.02869985784803118,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.199,0.2,0.0,0.0,0.031004,0.028692
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:03:02.008812,2025-02-13 16:03:02.508804,1739433782.008812,1739433782.508804,10.60853,11.108522,0.499993,6,9,390,540,65,64,65,52,65.0,60.0,6240.086,8640.119,78,72,13,12,13,0,13.0,8.0,0.09992303848266601,0.062464118003845215,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.667,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.498,0.0,0.0,0.000205,0.077209
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:03:02.200072,2025-02-13 16:03:02.644240,1739433782.200072,1739433782.64424,10.79979,11.243958,0.444169,18,15,1083,933,65,65,52,52,60.167,62.2,19506.095,16804.42,147,153,13,13,0,0,8.167,10.2,0.026104225831873277,0.02890399524143764,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.2,0.2,0.0,0.0,0.031083,0.02896
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:03:02.505335,2025-02-13 16:03:02.548373,1739433782.505335,1739433782.548373,11.105053,11.148091,0.043039,8,10,520,616,65,64,65,52,65.0,61.6,96656.765,114501.091,104,96,13,12,13,0,13.0,9.6,0.0003295625959123884,0.004781987931993272,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.041,0.0,0.0,0.000171,0.004631
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:03:02.508995,2025-02-13 16:03:03.008914,1739433782.508995,1739433783.008914,11.108713,11.608632,0.49992,4,7,260,424,65,64,65,52,65.0,60.571,4160.666,6785.086,52,60,13,12,13,0,13.0,8.571,0.1665006478627523,0.08331982294718425,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.499,0.0,0.0,0.000128,0.090318
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:03:02.804699,2025-02-13 16:03:03.244493,1739433782.804699,1739433783.244493,11.404417,11.844211,0.439795,18,15,1083,933,65,65,52,52,60.167,62.2,19700.085,16971.541,147,153,13,13,0,0,8.167,10.2,0.025870239033418542,0.028285997254507884,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.195,0.196,0.0,0.0,0.030799,0.028323
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:03:03.006297,2025-02-13 16:03:03.506221,1739433783.006297,1739433783.506221,11.606015,12.105939,0.499925,11,15,715,924,65,64,65,52,65.0,61.6,11441.718,14786.22,143,144,13,12,13,0,13.0,9.6,0.0499636173248291,0.0357088531766619,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.497,0.0,0.0,0.000158,0.038736
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:03:03.009032,2025-02-13 16:03:03.508874,1739433783.009032,1739433783.508874,11.60875,12.108592,0.499843,9,10,585,616,65,64,65,52,65.0,61.6,9362.941,9859.097,117,96,13,12,13,0,13.0,9.6,0.06248024106025696,0.055490334828694664,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.498,0.0,0.0,0.000133,0.054115
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:03:03.400252,2025-02-13 16:03:03.844334,1739433783.400252,1739433783.844334,11.99997,12.444052,0.444083,18,15,1083,933,65,65,52,52,60.167,62.2,19509.876,16807.677,147,153,13,13,0,0,8.167,10.2,0.026108222849228802,0.028801356043134416,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.2,0.2,0.0,0.0,0.030838,0.028791
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:03:03.506437,2025-02-13 16:03:04.006420,1739433783.506437,1739433784.00642,12.106155,12.606138,0.499984,7,8,455,488,65,64,65,52,65.0,61.0,7280.235,7808.252,91,72,13,12,13,0,13.0,9.0,0.08333047231038411,0.07137530190604073,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.498,0.0,0.0,0.000148,0.067471
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:03:03.552287,2025-02-13 16:03:04.010095,1739433783.552287,1739433784.010095,12.152005,12.609813,0.457809,5,7,325,424,65,64,65,52,65.0,60.571,5679.227,7409.207,65,60,13,12,13,0,13.0,8.571,0.0003694891929626465,0.07627932230631511,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000196,0.000135
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:03:04.000857,2025-02-13 16:03:04.444474,1739433784.000857,1739433784.444474,12.600575,13.044192,0.443618,18,15,1083,933,65,65,52,52,60.167,62.2,19530.322,16825.292,147,153,13,13,0,0,8.167,10.2,0.026095109827378216,0.02859100273677281,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.199,0.2,0.0,0.0,0.031111,0.028634
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:03:04.006620,2025-02-13 16:03:04.506465,1739433784.00662,1739433784.506465,12.606338,13.106183,0.499846,11,13,715,808,65,64,65,52,65.0,62.154,11443.524,12931.982,143,132,13,12,13,0,13.0,10.154,0.04997010231018066,0.041646083196004234,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.846,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.497,0.0,0.0,0.000147,0.045516
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:03:04.056241,2025-02-13 16:03:04.548323,1739433784.056241,1739433784.548323,12.655959,13.148041,0.492083,5,8,325,476,65,64,65,52,65.0,59.5,5283.663,7738.534,65,60,13,12,13,0,13.0,7.5,0.00012320280075073242,0.07029741150992257,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.041,0.0,0.0,6.6e-05,0.006799
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:03:04.506687,2025-02-13 16:03:04.548330,1739433784.506687,1739433784.54833,13.106405,13.148048,0.041644,3,4,195,244,65,64,65,52,65.0,61.0,37460.25,46873.339,39,36,13,12,13,0,13.0,9.0,0.00018799304962158203,0.013881047566731771,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.041,0.0,0.0,7e-05,0.013811
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:03:04.601145,2025-02-13 16:03:05.044299,1739433784.601145,1739433785.044299,13.200863,13.644017,0.443155,18,15,1083,933,65,65,52,52,60.167,62.2,19550.728,16842.871,147,153,13,13,0,0,8.167,10.2,0.026066050809972426,0.02876835209982736,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.199,0.2,0.0,0.0,0.031109,0.02872
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:03:05.008174,2025-02-13 16:03:05.505841,1739433785.008174,1739433785.505841,13.607892,14.105559,0.497668,16,19,1040,1180,65,64,65,52,65.0,62.105,16717.97,18968.466,208,192,13,12,13,0,13.0,10.105,0.033160193761189775,0.027639561229281955,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.842,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.494,0.0,0.0,0.000127,0.029846
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:03:05.010923,2025-02-13 16:03:05.507339,1739433785.010923,1739433785.507339,13.610641,14.107057,0.496417,10,13,650,796,65,64,65,52,65.0,61.231,10475.062,12827.923,130,120,13,12,13,0,13.0,9.231,0.05513999197218153,0.04136041800181071,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.769,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.493,0.0,0.0,0.000172,0.044853
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:03:05.203974,2025-02-13 16:03:05.644324,1739433785.203974,1739433785.644324,13.803692,14.244042,0.440351,18,15,1083,933,65,65,52,52,60.167,62.2,19675.211,16950.113,147,153,13,13,0,0,8.167,10.2,0.025881416657391715,0.028454576219831194,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.2,0.2,0.0,0.0,0.030366,0.028463
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:03:05.548237,2025-02-13 16:03:06.011333,1739433785.548237,1739433786.011333,14.147955,14.611051,0.463097,5,7,325,424,65,64,65,52,65.0,60.571,5614.376,7324.601,65,60,13,12,13,0,13.0,8.571,0.00021475553512573242,0.0771724780400594,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000117,9.7e-05
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:03:05.548245,2025-02-13 16:03:06.010231,1739433785.548245,1739433786.010231,14.147963,14.609949,0.461987,8,10,520,616,65,64,65,52,65.0,61.6,9004.581,10666.965,104,96,13,12,13,0,13.0,9.6,0.0002875668661934989,0.05132677819993761,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000126,0.000152
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:03:05.800737,2025-02-13 16:03:06.244337,1739433785.800737,1739433786.244337,14.400455,14.844055,0.443601,18,15,1083,933,65,65,52,52,60.167,62.2,19531.057,16825.925,147,153,13,13,0,0,8.167,10.2,0.026072305791518268,0.02867015770503453,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.198,0.199,0.0,0.0,0.030813,0.028704
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:03:06.052261,2025-02-13 16:03:06.552249,1739433786.052261,1739433786.552249,14.651979,15.151967,0.499989,5,8,325,476,65,64,65,52,65.0,59.5,5200.116,7616.17,65,60,13,12,13,0,13.0,7.5,0.000333249568939209,0.07142683437892369,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.043,0.0,0.0,0.000175,0.007318
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:03:06.052261,2025-02-13 16:03:06.548265,1739433786.052261,1739433786.548265,14.651979,15.147983,0.496005,8,11,520,668,65,64,65,52,65.0,60.727,8387.014,10774.088,104,96,13,12,13,0,13.0,8.727,0.0003561632973807199,0.04960038661956787,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.727,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.041,0.0,0.0,0.000189,0.00468
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:03:06.400117,2025-02-13 16:03:06.844282,1739433786.400117,1739433786.844282,14.999835,15.444,0.444166,18,15,1083,933,65,65,52,52,60.167,62.2,19506.221,16804.528,147,153,13,13,0,0,8.167,10.2,0.02611105582293342,0.02867722511291504,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.198,0.2,0.0,0.0,0.030787,0.028854
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 16:03:07.000698,2025-02-13 16:03:07.444283,1739433787.000698,1739433787.444283,15.600416,16.044001,0.443586,18,15,1083,933,65,65,52,52,60.167,62.2,19531.729,16826.503,147,153,13,13,0,0,8.167,10.2,0.026093230527990004,0.028651867594037737,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.214,0.206,0.0,0.0,0.031163,0.028699
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:03:07.004920,2025-02-13 16:03:07.048276,1739433787.00492,1739433787.048276,15.604638,15.647994,0.043357,8,10,520,616,65,64,65,52,65.0,61.6,95947.727,113661.153,104,96,13,12,13,0,13.0,9.6,0.00034887450081961494,0.0048173268636067705,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.041,0.0,0.0,0.000176,0.004665
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:03:07.007768,2025-02-13 16:03:07.052357,1739433787.007768,1739433787.052357,15.607486,15.652075,0.04459,5,7,325,424,65,64,65,52,65.0,60.571,58308.982,76070.795,65,60,13,12,13,0,13.0,8.571,0.00023651123046875,0.007431507110595703,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.043,0.0,0.0,0.000146,0.007318
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 16:03:07.506423,2025-02-13 16:03:08.006234,1739433787.506423,1739433788.006234,16.106141,16.605952,0.499812,16,19,1040,1180,65,64,65,52,65.0,62.105,16646.261,18887.104,208,192,13,12,13,0,13.0,10.105,0.033310190836588545,0.02776160505082872,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.842,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.495,0.0,0.0,0.00016,0.030014
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 16:03:07.509430,2025-02-13 16:03:08.007791,1739433787.50943,1739433788.007791,16.109148,16.607509,0.498362,10,13,650,796,65,64,65,52,65.0,61.231,10434.18,12777.857,130,120,13,12,13,0,13.0,9.231,0.055350674523247614,0.04152284065882365,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.769,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.496,0.0,0.0,0.000157,0.04486
