sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,IT_B_Label,IT_M_Label,NST_B_Label,NST_M_Label
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 20:27:26.016411,2025-02-13 20:27:26.515837,1739449646.016411,1739449646.515837,27.616099,28.115525,0.499427,6,7,390,424,65,64,65,52,65.0,60.571,6247.161,6791.785,78,60,13,12,13,0,13.0,8.571,0.09988517761230468,0.0755081574122111,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.496,0.0,0.0,0.000324,0.077708,0,Normal,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 20:27:26.512228,2025-02-13 20:27:27.012083,1739449646.512228,1739449647.012083,28.111916,28.611771,0.499856,8,10,520,616,65,64,65,52,65.0,61.6,8322.396,9858.839,104,96,13,12,13,0,13.0,9.6,0.07135871478489467,0.05551044146219889,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.495,0.0,0.0,0.000312,0.059951,0,Normal,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 20:27:26.558831,2025-02-13 20:27:27.015557,1739449646.558831,1739449647.015557,28.158519,28.615245,0.456727,5,7,325,424,65,64,65,52,65.0,60.571,5692.678,7426.755,65,60,13,12,13,0,13.0,8.571,0.0005555152893066406,0.07607833544413249,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000225,0.00028,0,Normal,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 20:27:26.600457,2025-02-13 20:27:27.046759,1739449646.600457,1739449647.046759,28.200145,28.646447,0.446303,18,15,1083,933,65,65,52,52,60.167,62.2,19412.823,16724.067,147,153,13,13,0,0,8.167,10.2,0.026220517999985638,0.02873471805027553,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.199,0.2,0.0,0.0,0.031236,0.028809,0,Normal,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 20:27:27.012465,2025-02-13 20:27:27.512043,1739449647.012465,1739449647.512043,28.612153,29.111731,0.499579,8,11,520,680,65,64,65,52,65.0,61.818,8327.011,10889.169,104,108,13,12,13,0,13.0,9.818,0.07123957361493792,0.049957799911499026,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.818,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.495,0.0,0.0,0.000288,0.054335,0,Normal,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 20:27:27.062984,2025-02-13 20:27:27.558741,1739449647.062984,1739449647.558741,28.662672,29.158429,0.495758,5,8,325,476,65,64,65,52,65.0,59.5,5244.493,7681.165,65,60,13,12,13,0,13.0,7.5,0.0004902482032775879,0.07082244328090123,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.044,0.0,0.0,0.000236,0.007466,0,Normal,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 20:27:27.200997,2025-02-13 20:27:27.646743,1739449647.200997,1739449647.646743,28.800685,29.246431,0.445747,18,15,1083,933,65,65,52,52,60.167,62.2,19437.037,16744.927,147,153,13,13,0,0,8.167,10.2,0.02620541348176844,0.028679626328604563,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.199,0.201,0.0,0.0,0.031221,0.028815,0,Normal,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 20:27:27.512525,2025-02-13 20:27:28.012255,1739449647.512525,1739449648.012255,29.112213,29.611943,0.499731,5,6,325,360,65,64,65,52,65.0,60.0,5202.8,5763.102,65,48,13,12,13,0,13.0,8.0,0.12493246793746948,0.09140338897705078,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.667,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.001,0.496,0.0,0.0,0.000644,0.0899,0,Normal,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 20:27:27.801142,2025-02-13 20:27:28.246686,1739449647.801142,1739449648.246686,29.40083,29.846374,0.445545,18,15,1083,933,65,65,52,52,60.167,62.2,19445.847,16752.516,147,153,13,13,0,0,8.167,10.2,0.02620517506318934,0.02875871317727225,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.198,0.199,0.0,0.0,0.031227,0.028789,0,Normal,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 20:27:28.012629,2025-02-13 20:27:28.511130,1739449648.012629,1739449648.51113,29.612317,30.110818,0.498502,12,14,780,872,65,64,65,52,65.0,62.286,12517.501,13993.924,156,144,13,12,13,0,13.0,10.286,0.04528145356611772,0.038330609981830306,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.857,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.001,0.491,0.0,0.0,0.000324,0.041335,0,Normal,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 20:27:28.016575,2025-02-13 20:27:28.513164,1739449648.016575,1739449648.513164,29.616263,30.112852,0.49659,10,13,650,796,65,64,65,52,65.0,61.231,10471.416,12823.457,130,120,13,12,13,0,13.0,9.231,0.05514200528462728,0.04136824607849121,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.769,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.001,0.492,0.0,0.0,0.000268,0.044765,0,Normal,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 20:27:28.400661,2025-02-13 20:27:28.850798,1739449648.400661,1739449648.850798,30.000349,30.450486,0.450138,18,15,1083,933,65,65,52,52,60.167,62.2,19247.435,16581.585,147,153,13,13,0,0,8.167,10.2,0.02645129315993365,0.029174719538007463,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.205,0.201,0.0,0.0,0.031029,0.029041,0,Normal,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 20:27:28.554757,2025-02-13 20:27:29.017042,1739449648.554757,1739449649.017042,30.154445,30.61673,0.462286,5,7,325,424,65,64,65,52,65.0,60.571,5624.226,7337.452,65,60,13,12,13,0,13.0,8.571,0.0007364749908447266,0.07698647181193034,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000354,0.000313,0,Normal,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 20:27:28.554869,2025-02-13 20:27:29.013488,1739449648.554869,1739449649.013488,30.154557,30.613176,0.45862,8,10,520,616,65,64,65,52,65.0,61.6,9070.688,10745.277,104,96,13,12,13,0,13.0,9.6,0.0005771432604108538,0.050934685601128474,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.001,0.0,0.0,0.0,0.000317,0.000266,0,Normal,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 20:27:29.000996,2025-02-13 20:27:29.450560,1739449649.000996,1739449649.45056,30.600684,31.050248,0.449565,18,15,1083,933,65,65,52,52,60.167,62.2,19271.964,16602.717,147,153,13,13,0,0,8.167,10.2,0.026395180646110985,0.02878713607788086,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.199,0.2,0.0,0.0,0.031206,0.028851,0,Normal,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 20:27:29.054964,2025-02-13 20:27:29.554831,1739449649.054964,1739449649.554831,30.654652,31.154519,0.499868,8,11,520,668,65,64,65,52,65.0,60.727,8322.198,10690.823,104,96,13,12,13,0,13.0,8.727,0.0005812985556466239,0.04998669624328613,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.727,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.043,0.0,0.0,0.000324,0.005013,0,Normal,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 20:27:29.058836,2025-02-13 20:27:29.554776,1739449649.058836,1739449649.554776,30.658524,31.154464,0.495941,5,8,325,476,65,64,65,52,65.0,59.5,5242.559,7678.333,65,60,13,12,13,0,13.0,7.5,0.00048422813415527344,0.07084856714521136,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.04,0.0,0.0,0.000296,0.006908,0,Normal,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 20:27:29.600565,2025-02-13 20:27:30.042654,1739449649.600565,1739449650.042654,31.200253,31.642342,0.44209,18,15,1083,933,65,65,52,52,60.167,62.2,19597.816,16883.437,147,153,13,13,0,0,8.167,10.2,0.025976770064410043,0.02867628846849714,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.198,0.2,0.0,0.0,0.031005,0.028775,0,Normal,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 20:27:30.006029,2025-02-13 20:27:30.504858,1739449650.006029,1739449650.504858,31.605717,32.104546,0.49883,16,19,1040,1180,65,64,65,52,65.0,62.105,16679.025,18924.278,208,192,13,12,13,0,13.0,10.105,0.03323820432027181,0.027705616421169706,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.842,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.494,0.0,0.0,0.000153,0.029901,0,Normal,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 20:27:30.009063,2025-02-13 20:27:30.505912,1739449650.009063,1739449650.505912,31.608751,32.1056,0.49685,10,13,650,796,65,64,65,52,65.0,61.231,10465.934,12816.744,130,120,13,12,13,0,13.0,9.231,0.05516333050198025,0.0413928230603536,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.769,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.493,0.0,0.0,0.000223,0.044815,0,Normal,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 20:27:30.200849,2025-02-13 20:27:30.642800,1739449650.200849,1739449650.6428,31.800537,32.242488,0.441952,18,15,1083,933,65,65,52,52,60.167,62.2,19603.937,16888.711,147,153,13,13,0,0,8.167,10.2,0.025958706350887522,0.028591275215148926,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.199,0.2,0.0,0.0,0.030888,0.028677,0,Normal,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 20:27:30.546603,2025-02-13 20:27:31.017441,1739449650.546603,1739449651.017441,32.146291,32.617129,0.470839,5,7,325,424,65,64,65,52,65.0,60.571,5522.057,7204.16,65,60,13,12,13,0,13.0,8.571,0.0008137822151184082,0.07841869195302327,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.001,0.0,0.0,0.000382,0.000366,0,Normal,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 20:27:30.546606,2025-02-13 20:27:31.013352,1739449650.546606,1739449651.013352,32.146294,32.61304,0.466747,8,10,520,616,65,64,65,52,65.0,61.6,8912.754,10558.186,104,96,13,12,13,0,13.0,9.6,0.0007975442068917411,0.051806661817762584,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000439,0.000326,0,Normal,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 20:27:30.800460,2025-02-13 20:27:31.246990,1739449650.80046,1739449651.24699,32.400148,32.846678,0.446531,18,15,1083,933,65,65,52,52,60.167,62.2,19402.914,16715.53,147,153,13,13,0,0,8.167,10.2,0.02624353240518009,0.02891577993120466,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.199,0.2,0.0,0.0,0.03124,0.028876,0,Normal,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 20:27:31.054744,2025-02-13 20:27:31.554620,1739449651.054744,1739449651.55462,32.654432,33.154308,0.499877,8,11,520,668,65,64,65,52,65.0,60.727,8322.047,10690.629,104,96,13,12,13,0,13.0,8.727,0.0007411411830357143,0.04998760223388672,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.727,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.001,0.042,0.0,0.0,0.000377,0.004968,0,Normal,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 20:27:31.062643,2025-02-13 20:27:31.558674,1739449651.062643,1739449651.558674,32.662331,33.158362,0.496032,5,8,325,476,65,64,65,52,65.0,59.5,5241.597,7676.923,65,60,13,12,13,0,13.0,7.5,0.0007379651069641113,0.0708615779876709,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.001,0.042,0.0,0.0,0.000383,0.007294,0,Normal,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 20:27:31.400845,2025-02-13 20:27:31.846763,1739449651.400845,1739449651.846763,33.000533,33.446451,0.445919,18,15,1083,933,65,65,52,52,60.167,62.2,19429.544,16738.472,147,153,13,13,0,0,8.167,10.2,0.026216352687162513,0.02873328753880092,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.198,0.2,0.0,0.0,0.031273,0.028887,0,Normal,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 20:27:32.000862,2025-02-13 20:27:32.455023,1739449652.000862,1739449652.455023,33.60055,34.054711,0.454162,18,15,1083,933,65,65,52,52,60.167,62.2,19076.886,16434.658,147,153,13,13,0,0,8.167,10.2,0.026715362773222083,0.02927572386605399,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.211,0.202,0.0,0.0,0.031587,0.029041,0,Normal,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 20:27:32.006978,2025-02-13 20:27:32.506603,1739449652.006978,1739449652.506603,33.606666,34.106291,0.499626,9,12,585,732,65,64,65,52,65.0,61.0,9367.007,11720.768,117,108,13,12,13,0,13.0,9.0,0.06238412857055664,0.04542045159773393,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.492,0.0,0.0,0.000426,0.048813,0,Normal,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 20:27:32.014168,2025-02-13 20:27:32.513965,1739449652.014168,1739449652.513965,33.613856,34.113653,0.499798,8,12,520,732,65,64,65,52,65.0,61.0,8323.365,11716.737,104,108,13,12,13,0,13.0,9.0,0.07126399448939733,0.04543607885187322,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.001,0.493,0.0,0.0,0.000467,0.049101,0,Normal,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 20:27:32.506988,2025-02-13 20:27:32.554690,1739449652.506988,1739449652.55469,34.106676,34.154378,0.047703,7,8,455,500,65,64,65,52,65.0,62.5,76305.736,83852.458,91,84,13,12,13,0,13.0,10.5,0.0006435314814249674,0.006814547947474888,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.875,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.001,0.044,0.0,0.0,0.000335,0.006479,0,Normal,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 20:27:32.514369,2025-02-13 20:27:32.558751,1739449652.514369,1739449652.558751,34.114057,34.158439,0.044383,2,2,130,116,65,64,65,52,65.0,58.0,23432.345,20908.862,26,12,13,12,13,0,13.0,6.0,0.0008029937744140625,0.04393601417541504,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.044,0.0,0.0,0.000357,0.022013,0,Normal,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 20:27:32.600230,2025-02-13 20:27:33.046685,1739449652.60023,1739449653.046685,34.199918,34.646373,0.446456,18,15,1083,933,65,65,52,52,60.167,62.2,19406.168,16718.333,147,153,13,13,0,0,8.167,10.2,0.02622670285841998,0.02888742515019008,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.199,0.201,0.0,0.0,0.031155,0.028999,0,Normal,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 20:27:33.012032,2025-02-13 20:27:33.511632,1739449653.012032,1739449653.511632,34.61172,35.11132,0.499601,14,18,910,1116,65,64,65,52,65.0,62.0,14571.63,17870.263,182,180,13,12,13,0,13.0,10.0,0.03838977446922889,0.0293882313896628,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.833,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.001,0.49,0.0,0.0,0.000377,0.031569,0,Normal,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 20:27:33.016633,2025-02-13 20:27:33.516577,1739449653.016633,1739449653.516577,34.616321,35.116265,0.499945,9,12,585,732,65,64,65,52,65.0,61.0,9361.03,11713.289,117,108,13,12,13,0,13.0,9.0,0.06246650218963623,0.0454143610867587,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.001,0.494,0.0,0.0,0.000331,0.049112,0,Normal,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 20:27:33.200329,2025-02-13 20:27:33.646692,1739449653.200329,1739449653.646692,34.800017,35.24638,0.446364,18,15,1083,933,65,65,52,52,60.167,62.2,19410.169,16721.78,147,153,13,13,0,0,8.167,10.2,0.026227880926693186,0.028839996882847378,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.198,0.2,0.0,0.0,0.030948,0.029012,0,Normal,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 20:27:33.512519,2025-02-13 20:27:34.012225,1739449653.512519,1739449654.012225,35.112207,35.611913,0.499707,9,11,585,680,65,64,65,52,65.0,61.818,9365.488,10886.379,117,108,13,12,13,0,13.0,9.818,0.06241902709007263,0.049917984008789065,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.818,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.001,0.493,0.0,0.0,0.000348,0.049331,0,Normal,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 20:27:33.516988,2025-02-13 20:27:34.016704,1739449653.516988,1739449654.016704,35.116676,35.616392,0.499717,5,8,325,488,65,64,65,52,65.0,61.0,5202.944,7812.421,65,72,13,12,13,0,13.0,9.0,0.12467747926712036,0.07138800621032715,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.001,0.496,0.0,0.0,0.000428,0.077003,0,Normal,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 20:27:33.800567,2025-02-13 20:27:34.242851,1739449653.800567,1739449654.242851,35.400255,35.842539,0.442285,18,15,1083,933,65,65,52,52,60.167,62.2,19589.174,16875.992,147,153,13,13,0,0,8.167,10.2,0.025999826543471393,0.028844356536865234,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.2,0.203,0.0,0.0,0.030974,0.028903,0,Normal,0,Normal
192.168.0.11,192.168.0.21,02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4-TCP,2025-02-13 20:27:34.012559,2025-02-13 20:27:34.512526,1739449654.012559,1739449654.512526,35.612247,36.112214,0.499968,9,10,585,616,65,64,65,52,65.0,61.6,9360.597,9856.629,117,96,13,12,13,0,13.0,9.6,0.0624958872795105,0.05082310570610894,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.0,0.495,0.0,0.0,0.000268,0.054013,0,Normal,0,Normal
192.168.0.12,192.168.0.21,02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4-TCP,2025-02-13 20:27:34.017017,2025-02-13 20:27:34.516010,1739449654.017017,1739449654.51601,35.616705,36.115698,0.498994,6,7,390,424,65,64,65,52,65.0,60.571,6252.578,6797.675,78,60,13,12,13,0,13.0,8.571,0.09979863166809082,0.07613317171732585,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.714,0.0,0.0,0.0,0.0,249.0,251.0,0.0,0.0,0.001,0.496,0.0,0.0,0.00038,0.077008,0,Normal,0,Normal
192.168.0.11,192.168.0.12,02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4-TCP,2025-02-13 20:27:34.400583,2025-02-13 20:27:34.846763,1739449654.400583,1739449654.846763,36.000271,36.446451,0.446181,18,15,1083,933,65,65,52,52,60.167,62.2,19418.134,16728.642,147,153,13,13,0,0,8.167,10.2,0.02621928383322323,0.028723784855433872,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.667,0.8,0.0,0.0,0.0,0.0,250.667,249.8,0.0,0.0,0.199,0.2,0.0,0.0,0.03128,0.028752,0,Normal,0,Normal
