sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg
192.168.95.15,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.15,192.168.95.2,IPV4-TCP,2025-02-12 18:47:22.097230,2025-02-12 18:47:22.576613,1739357242.09723,1739357242.576613,1.034661,1.514044,0.479384,16,16,640,960,40,60,40,60,40.0,60.0,10680.373,16020.56,0,0,0,0,0,0,0.0,0.0,0.03194899559020996,0.031947930653889976,64.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29200.0,0.0,0.0,0.0,,0.0,,0.000152,
192.168.95.2,192.168.95.5,00:0c:29:e0:b6:b9,00:0c:29:07:f9:1e,192.168.95.2,192.168.95.5,IPV4-TCP,2025-02-12 18:47:22.262328,2025-02-12 18:47:22.715338,1739357242.262328,1739357242.715338,1.199759,1.652769,0.453011,23,34,1379,1888,87,64,52,52,59.957,55.529,24352.605,33341.348,135,72,35,12,0,0,5.87,2.118,0.02058490839871493,0.013727578249844637,64.0,64.0,1.0,0.824,0.0,0.0,0.217,0.147,0.261,0.176,0.261,0.176,0.0,0.0,7889.609,5341.529,0.0,0.0,0.0,0.051,0.0,0.0,8.1e-05,0.00566
192.168.95.10,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.10,192.168.95.2,IPV4-TCP,2025-02-12 18:47:22.607366,2025-02-12 18:47:23.091189,1739357242.607366,1739357243.091189,1.544797,2.02862,0.483824,16,16,640,960,40,60,40,60,40.0,60.0,10582.364,15873.547,0,0,0,0,0,0,0.0,0.0,0.03223573366800944,0.03224139213562012,64.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29200.0,0.0,0.0,0.0,,0.0,,0.000269,
192.168.95.11,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.11,192.168.95.2,IPV4-TCP,2025-02-12 18:47:22.607776,2025-02-12 18:47:23.091527,1739357242.607776,1739357243.091527,1.545207,2.028958,0.483752,16,16,640,960,40,60,40,60,40.0,60.0,10583.934,15875.901,0,0,0,0,0,0,0.0,0.0,0.0322389284769694,0.03223373095194499,64.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29200.0,0.0,0.0,0.0,,0.0,,0.000207,
192.168.95.12,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.12,192.168.95.2,IPV4-TCP,2025-02-12 18:47:22.608026,2025-02-12 18:47:23.091774,1739357242.608026,1739357243.091774,1.545457,2.029205,0.483749,16,16,640,960,40,60,40,60,40.0,60.0,10584.002,15876.003,0,0,0,0,0,0,0.0,0.0,0.03224072456359863,0.032239071528116864,64.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29200.0,0.0,0.0,0.0,,0.0,,0.000186,
192.168.95.13,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.13,192.168.95.2,IPV4-TCP,2025-02-12 18:47:22.608230,2025-02-12 18:47:23.092046,1739357242.60823,1739357243.092046,1.545661,2.029477,0.483817,16,16,640,960,40,60,40,60,40.0,60.0,10582.516,15873.773,0,0,0,0,0,0,0.0,0.0,0.032245731353759764,0.03224272727966308,64.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29200.0,0.0,0.0,0.0,,0.0,,0.000181,
192.168.95.14,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.14,192.168.95.2,IPV4-TCP,2025-02-12 18:47:22.608431,2025-02-12 18:47:23.092279,1739357242.608431,1739357243.092279,1.545862,2.02971,0.483849,16,16,640,960,40,60,40,60,40.0,60.0,10581.817,15872.725,0,0,0,0,0,0,0.0,0.0,0.03224825859069824,0.032247400283813475,64.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29200.0,0.0,0.0,0.0,,0.0,,0.000164,
192.168.95.15,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.15,192.168.95.2,IPV4-TCP,2025-02-12 18:47:22.608632,2025-02-12 18:47:23.092544,1739357242.608632,1739357243.092544,1.546063,2.029975,0.483913,16,16,640,960,40,60,40,60,40.0,60.0,10580.414,15870.622,0,0,0,0,0,0,0.0,0.0,0.032239341735839845,0.03224898974100749,64.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29200.0,0.0,0.0,0.0,,0.0,,0.000176,
192.168.95.2,192.168.95.5,00:0c:29:e0:b6:b9,00:0c:29:07:f9:1e,192.168.95.2,192.168.95.5,IPV4-TCP,2025-02-12 18:47:22.765967,2025-02-12 18:47:23.264783,1739357242.765967,1739357243.264783,1.703398,2.202214,0.498817,24,36,1431,1992,87,64,52,52,59.625,55.333,22950.3,31947.587,135,72,35,12,0,0,5.625,2.0,0.02167820930480957,0.014251886095319475,64.0,64.0,1.0,0.833,0.0,0.0,0.25,0.167,0.25,0.167,0.25,0.167,0.0,0.0,7579.75,5057.5,0.0,0.0,0.0,0.051,0.0,0.0,6.3e-05,0.007176
192.168.95.10,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.10,192.168.95.2,IPV4-TCP,2025-02-12 18:47:23.122947,2025-02-12 18:47:23.606202,1739357243.122947,1739357243.606202,2.060378,2.543633,0.483256,16,16,640,960,40,60,40,60,40.0,60.0,10594.801,15892.201,0,0,0,0,0,0,0.0,0.0,0.03220065434773763,0.032201131184895836,64.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29200.0,0.0,0.0,0.001,,0.0,,0.000294,
192.168.95.11,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.11,192.168.95.2,IPV4-TCP,2025-02-12 18:47:23.123240,2025-02-12 18:47:23.606468,1739357243.12324,1739357243.606468,2.060671,2.543899,0.483229,16,16,640,960,40,60,40,60,40.0,60.0,10595.391,15893.087,0,0,0,0,0,0,0.0,0.0,0.032196664810180665,0.03220553398132324,64.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29200.0,0.0,0.0,0.0,,0.0,,0.000198,
192.168.95.12,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.12,192.168.95.2,IPV4-TCP,2025-02-12 18:47:23.123567,2025-02-12 18:47:23.606770,1739357243.123567,1739357243.60677,2.060998,2.544201,0.483204,16,16,640,960,40,60,40,60,40.0,60.0,10595.94,15893.91,0,0,0,0,0,0,0.0,0.0,0.03219459851582845,0.032198794682820636,64.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29200.0,0.0,0.0,0.0,,0.0,,0.000186,
192.168.95.13,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.13,192.168.95.2,IPV4-TCP,2025-02-12 18:47:23.123898,2025-02-12 18:47:23.607093,1739357243.123898,1739357243.607093,2.061329,2.544524,0.483196,16,16,640,960,40,60,40,60,40.0,60.0,10596.113,15894.169,0,0,0,0,0,0,0.0,0.0,0.0321993350982666,0.032198190689086914,64.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29200.0,0.0,0.0,0.0,,0.0,,0.000184,
192.168.95.14,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.14,192.168.95.2,IPV4-TCP,2025-02-12 18:47:23.124145,2025-02-12 18:47:23.607418,1739357243.124145,1739357243.607418,2.061576,2.544849,0.483274,16,16,640,960,40,60,40,60,40.0,60.0,10594.403,15891.605,0,0,0,0,0,0,0.0,0.0,0.03220607439676921,0.032202863693237306,64.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29200.0,0.0,0.0,0.0,,0.0,,0.000167,
192.168.95.15,192.168.95.2,00:0c:29:4b:33:f1,00:0c:29:e0:b6:b9,192.168.95.15,192.168.95.2,IPV4-TCP,2025-02-12 18:47:23.124370,2025-02-12 18:47:23.607708,1739357243.12437,1739357243.607708,2.061801,2.545139,0.483339,16,16,640,960,40,60,40,60,40.0,60.0,10592.982,15889.473,0,0,0,0,0,0,0.0,0.0,0.032210524876912436,0.03220945994059245,64.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29200.0,0.0,0.0,0.0,,0.0,,0.000178,
192.168.95.10,192.168.95.100,00:0c:29:4b:33:f1,00:0c:29:54:64:67,192.168.95.10,192.168.95.100,IPV4-TCP,2025-02-12 18:47:23.298554,2025-02-12 18:47:23.299382,1739357243.298554,1739357243.299382,2.235985,2.236813,0.000829,1,2,622,372,622,320,622,52,622.0,186.0,6002211.806,3589747.254,570,268,570,268,570,0,570.0,134.0,,0.0008280277252197266,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,319.0,322.5,0.0,0.0,0.001,0.0,0.001,0.0,0.000826,2e-06
192.168.95.2,192.168.95.5,00:0c:29:e0:b6:b9,00:0c:29:07:f9:1e,192.168.95.2,192.168.95.5,IPV4-TCP,2025-02-12 18:47:23.315269,2025-02-12 18:47:23.715658,1739357243.315269,1739357243.715658,2.2527,2.653089,0.40039,17,26,1006,1432,87,64,52,52,59.176,55.077,20100.404,28612.106,90,48,35,12,0,0,5.294,1.846,0.02497243881225586,0.01601555824279785,64.0,64.0,1.0,0.846,0.0,0.0,0.294,0.192,0.235,0.154,0.235,0.154,0.0,0.0,7160.529,4686.077,0.0,0.0,0.001,0.051,0.0,0.0,0.000113,0.007426
